"","user_id","screen_name","name","location","description","followers_count","friends_count","statuses_count","favourites_count","account_created_at","verified"
"1051","722058803978641408","OakviewDental1","Oakview Dental","Saunderton, Bucks, UK","From a single bonded crown to complex implant bridge work and dentures, we promise a service that provides attention to detail and value for money.",848,1233,735,111,2016-04-18 13:46:48,FALSE
"1052","203562419","AcOsorio","AC Osorio","San Antonio, TX","Illustrator / Concept Artist (2D/3D)",191,524,2629,1290,2010-10-16 15:23:41,FALSE
"1053","2199719445","JPCarter47","J.P. Carter",NA,"Award winning author, Happy wife,Mom, Grandmom, Paranormal Investigator Follow @rcarter67606 @INDIEBOOKSOURCE",17139,13130,177393,3734,2013-11-28 20:52:49,FALSE
"1054","466331877","Redaktion_IA","Industrieanzeiger","Leinfelden-Echterdingen","Die Fachzeitschrift Industrieanzeiger hält Sie up to date<U+0001F44D> Wir twittern über #Industrie, #Technik, #Wirtschaft & #Wissenschaft. https://t.co/RqY7KHhN4H",2586,470,1289,611,2012-01-17 08:58:29,FALSE
"1055","1126598096828489728","ExpHandUK","ExpHand Prosthetics",NA,"ExpHand Prosthetics provides life changing, adjustable prosthetics for all",69,106,67,123,2019-05-09 21:21:32,FALSE
"1056","15221598","jamesvgingerich","James Gingerich, @Expeflow #WorkEasier #RPA","Waterloo, Ontario Canada","#ChangeAgent following #DigitalTransformation, #InsurTech. @Expeflow helping IMEs and Insurance firms automate their #Claims workflow to become more productive.",49558,50640,233277,13883,2008-06-24 17:20:55,FALSE
"1057","791031439","Dkiran_Kumar","KIRAN KUMAR DONEPUDI #StayHome<U+0001F3E1> #StaySafe <U+0001F1EE><U+0001F1F3>","Vijayawada, India","Deputy Director, STPI Vijayawada. Tweets are personal. RTs are not endorsements.",149,45,21586,24787,2012-08-30 07:14:16,FALSE
"1058","33949656","AutomationAlley","Automation Alley","Troy, Michigan","The nonprofit Industry 4.0 knowledge center and World Economic Forum Advanced Manufacturing Hub.",7866,1906,7091,2336,2009-04-21 16:10:04,FALSE
"1059","1318643213067030530","StefanoBramant2","Stefano Bramante","Torino, Piemonte","They called it Mechanical Engineering because 'impossibile stuff for which you will loose days, hairs and diopters' was too long <U+2699><U+0001F92A>",71,524,83,1728,2020-10-20 20:00:25,FALSE
"1060","1283053546754256897","KubiSertoglu","Kubi Sertoglu",NA,"A technology enthusiast and writer of all things 3D printing.
You can contact me at kubi@3dprintingindustry.com",28,88,15,26,2020-07-14 14:59:46,FALSE
"1061","429967881","rpellny","R Pell",NA,"",40,145,4150,1214,2011-12-06 16:18:24,FALSE
"1062","22184031","DesignWorld","Design World","Cleveland, Ohio","Design World is the leading engineering resource serving design engineers, machine builders and OEMs. Follow us on Instagram @ designworldnetwork <U+0001F4F8>",39970,3799,39776,4215,2009-02-27 20:14:41,TRUE
"1063","1060665420","ampmotion","Applied Motion","Watsonville, CA","Experts in motion control, stepper motors, servo motors, controls, software and accessories. #AMPmotion",328,105,1934,552,2013-01-04 15:07:44,FALSE
"1064","3138126718","amtpostpro","AM Technologies(AMT)","Sheffield, United Kingdom","Intelligent automated post processing solutions for 3D Printing #postprocessing #3DPrinting #additivemanufacturingtechnologies #additivemanufacturing #AMT",1200,1433,652,319,2015-04-05 18:41:46,FALSE
"1065","1673234478","3dponlinestore","3D Printers Online Store",NA,"3D Printers Online Retail Store Limited is an online marketplace where you can buy cheap and best 3D printers. We are offering various kinds of 3D printers at a",1110,268,1048,19,2013-08-15 14:07:10,FALSE
"1066","3316115713","rajasekharv1979","Rajasekhar V","Coimbatore, India","https://t.co/In7vBJVt1H, M.S. in Computer Science
Interested in anything #tech, #life, #yoga, #spirituality and definitely #chess! 
Volunteering for social & spiritual projects.",2377,2522,30150,38898,2015-08-15 15:27:06,FALSE
"1067","3036046555","robocraze","Robocraze","Bangalore and Hyderabad","eCommerce Store | Classes and Workshops | Product Development | RnD | Maker Space",113,73,520,41,2015-02-22 08:30:21,FALSE
"1068","620270043","MobileMarkInc","Mobile Mark, Inc.","Itasca, IL","Manufacturer of antennas to wireless companies throughout the world. Find us also on linkedin: https://t.co/QTb1JsE43R
#mm626",570,1473,600,112,2012-06-27 17:34:48,FALSE
"1069","176450843","VirtualSpin3","Himan","Madrid, España","Unity 3D developer <U+26A7><U+FE0F>",1187,398,59901,31080,2010-08-09 15:36:35,FALSE
"1070","115058990","3DCeram","3DCeram Sinto","Limoges, France","Technical ceramic 3Dprinting company: production line, consummables and on-demand production service.",250,54,572,505,2010-02-17 13:45:30,FALSE
"1071","1175377309676781568","BetaMoroney","Tony Moroney","Dublin & London","Managing Partner @BetaDigitalLtd | #DigitalTransformation #Strategy #financialservices #fintech | Co-founder @DTLabUCC | Lecturer @IMI_Ireland",2906,1754,18129,23113,2019-09-21 11:53:13,FALSE
"1072","1232104597310910466","NoDeSi2","NoDeSi",NA,"",531,2480,27993,22062,2020-02-25 00:47:35,FALSE
"1073","446541402","segundoatdell","Segundo Ramos","Madrid","#DataCenter & #Digital #Marketing Director - Western Europe @DellTech #Data #AI #AR #VR #Robotics #Edge #BigData #HPC #Cloud #5G #IoT #IT #McLaren #F1",6785,1908,1029,3986,2011-12-25 21:17:41,FALSE
"1074","1404050004","sethi3D","sethi3D","Campinas - SP - Brasil","Tudo para sua impressora 3D, RepRap, Prusa e afins, materiais como filamentos, placas, drivers, etc. Visitem-nos!",183,146,489,37,2013-05-05 04:20:47,FALSE
"1075","1275818218419077122","homes_simply","Simply Smart Homes",NA,"We are a modular, 3-D printed and shipping container home/office/structure builder. We distribute homes internationally. We are easy, affordable, #simplysmart.",13,13,132,0,2020-06-24 15:49:10,FALSE
"1076","1253589368746344449","Daniel_STPI","Daniel STPI","Thiruvananthapuram","Additional Director, STPI, MeitY, GoI
Tweets/Retweets are not endorsements.",2,23,795,1797,2020-04-24 07:39:40,FALSE
"1077","3292904811","Smart2Zero","smart2zero",NA,"",192,170,4215,2,2015-05-21 12:57:17,FALSE
"1078","1635937171","Darth_Colette","Darth Colette",NA,"Streameuse, speedrunneuse et réalisatrice de perlers. 
Co-fondatrice @Easy3D2. 
Membre @SuperplayLive.",1963,376,39930,118,2013-07-31 16:50:56,FALSE
"1079","17646173","Bleau","Alex ""Have a crazy day!"" Bleau","Düsseldorf, Germany","I will never go poor for I have too rich of an imagination. Thriving in chaos. Love coffee. Product @Trivago",6514,2288,20247,7921,2008-11-26 09:22:08,FALSE
"1080","1565074699","anverxt","Anatöly",NA,"",45,104,1122,1575,2013-07-03 06:44:35,FALSE
"1081","277954760","WearableTech","WearableTechnologies",NA,"Wearable Technologies is the pioneer and worldwide leading innovation and market development platform for technologies worn close to, on or even in the body.",24398,3166,7024,5159,2011-04-06 09:30:57,FALSE
"1082","1094574171307134976","HklS8DVwCciRSpK","<U+3054><U+3093><U+305F>",NA,"<U+30DC><U+30F3><U+30AF><U+30E9>·<U+30B9><U+30DA><U+30C3><U+30AF><U+306E><U+3064><U+3076><U+3084><U+304D><U+591A><U+3057>
pixiv<U+2192>https://t.co/lCH87UYwzQ",157,407,49950,16691,2019-02-10 12:29:53,FALSE
"1083","97913502","Jow_L","Jow-L","Paris","Intervenant Spécialisé, Concepteur Graphique, Performer, Seller",400,409,25,79,2009-12-19 14:50:05,FALSE
"1084","1389989888","EAFocusInc","EAFocus, Inc","Michigan","Public Relations & Marketing firm connecting the media with experts on issues of local, regional & national interest. Tweets by @DetroitPRguru and @suexdavis.",1302,2915,14643,4604,2013-04-29 17:14:33,FALSE
"1085","720121866787155968","maneesh999760","Maneesh Kumar",NA,"Joint Director at Software Technology Parks of India",208,80,20214,22630,2016-04-13 05:30:07,FALSE
"1086","17999579","DetroitPRguru","Barbara Fornasiero","Southeast Michigan","Public Relations business owner connecting the media with Michigan-based experts on issues of local, regional and national interest.",548,980,7242,2410,2008-12-09 19:27:05,FALSE
"1087","361907432","aburaoom","<U+0623><U+062D><U+0645><U+062F> <U+0628><U+0646> <U+0625><U+0628><U+0631><U+0627><U+0647><U+064A><U+0645> <U+0627><U+0644><U+0631><U+0641><U+0627><U+0639><U+064A>",NA,"<U+200F><U+200F><U+200F><U+200F><U+0645><U+0639><U+0644><U+0645> <U+062D><U+0627><U+0633><U+0628> <U+0627><U+0644><U+064A>#<U+0645><U+062F><U+0631><U+0628> <U+0631><U+0648><U+0628><U+0648><U+062A> <U+0628><U+0627><U+062F><U+0627><U+0631><U+0629> <U+062A><U+0639><U+0644><U+064A><U+0645> <U+062C><U+0627><U+0632><U+0627><U+0646>
Lego ev3-nxt, MakeblockRobots, VexEdr, Microbit",532,968,3287,2848,2011-08-25 14:46:04,FALSE
"1088","2573101966","DocCrog","Doc Crog but it's Christmas now","Wisconsin, USA","<U+0001F9B7>Artist Person John 'Doc Crog' Alvarez. He/Him, I make comics and write short stories. if you like spooky stuff I'm your guy <U+0001F44C><U+0001F44C><U+0001F44C>",270,1049,15172,31948,2014-05-31 00:56:10,FALSE
"1089","1112496187297488896","CedarChalk","Cedar Chalk",NA,"Sleepy",9,562,6928,29049,2019-03-31 23:25:35,FALSE
"1090","227354545","Christina_Rebel","Christina Rebel","Madrid, London, Chengdu","Co-founder + Chief Communities Officer of @Wikifactory. Technologist, Designer & Social Entrepreneur. Bridge between China + the World, to make things better.",765,926,2180,41,2010-12-16 16:31:55,FALSE
"1091","3041180620","Kli_Nev","Klinger Neves","Off to Never Never Land","Mythology is what grown-ups believe, folklore is what they tell children and religion is both.",2510,5001,168672,343364,2015-02-16 17:52:19,FALSE
"1092","1206707236019392512","SawAsadej","Asadej Kerdchuay",NA,"Geek ( <U+0361>° <U+035C><U+0296> <U+0361>°)",5,99,177,2072,2019-12-16 22:46:54,FALSE
"1093","841383096989732868","Integr8Conf","INTEGR8","Michigan, USA","NOV 09-10 2020

The global Industry 4.0 conference.
Presented by @AutomationAlley

#INTEGR8conf #industry40 #technology #manufacturing",265,479,520,372,2017-03-13 20:18:57,FALSE
"1094","1265541032","OwningLifeK","Kell","Texas, USA","On a journey to better my life, health, and strengthen my relationship with God.",44,130,214,434,2013-03-13 21:50:50,FALSE
"1095","144514119","Ghabryel05","Ghabryel","Toulouse","Gérant de https://t.co/QDQftvJREY. Président de TeamSuperPlayLive. Membre de 3HitCombo. Bénévole Stunfest.",854,177,5446,1771,2010-05-16 14:30:16,FALSE
"1096","801757140792840196","WoopShop_com","WoopShop.com","Worldwide","Shop Best Price & Best Quality Trending Products Shipped Free at Your Doorstep https://t.co/mJD11V5nae https://t.co/KiOlJ0rnj9 https://t.co/8Mv6HfHZbB",16791,3174,9563,76,2016-11-24 11:59:33,FALSE
"1097","324381717","JFSculpts","Relieved Citizen Mr. Farrell","El Rancho Mysterioso, MA.","I'm Jesse Farrell, sculptor, illustrator, & comic book guy. I live in Massachusetts & make things.",1193,1373,89177,216766,2011-06-26 14:25:20,FALSE
"1098","129578955","ryonck","Richard Yonck","Seattle","Seattle Futurist, keynote speaker, consultant, best-selling author of ""Heart of the Machine"" https://t.co/QGe97QR0y7 and “Future Minds” https://t.co/g4JpsFPht7",6179,861,9804,2667,2010-04-04 19:36:33,TRUE
"1099","1302663988405325826","kVPekBl31y0gr9y","<U+041A><U+043E><U+043D><U+0441><U+0442><U+0430><U+043D><U+0442><U+0438><U+043D> <U+0422><U+0435><U+0442><U+0435><U+0440><U+0435><U+0432>",NA,"",3,360,307,79,2020-09-06 17:44:43,FALSE
"1100","1210507754604916738","ARWorldMagazine","Automation & Robotics World Magazine","India","Welcome to Automation & Robotics World Magazine from India’s oldest publications Chary Publications. Automation & Robotics covers latest news & industry updates",89,422,139,7,2019-12-27 10:29:43,FALSE
"1101","1111317718228189185","LibraryQc","Queens College Library","Queens College, NY","Queens College Library facilitates #creativity and intellectual inquiry in support of #research, #study, #teaching, and the pursuit of #knowledge.",132,98,183,70,2019-03-28 17:22:46,FALSE
"1102","1140028708318617600","lowpoly_tweeter","#lowpoly","The Cloud","Hello! I'm a bot that retweets #lowpoly, for artists to show off their art. Currently in the works!",1228,0,65220,23725,2019-06-15 22:49:59,FALSE
"1103","1325436827688464384","RobotsSupreme","Supreme_Robots","West Midlands, England","Official Twitter for Supreme Robots",2,19,12,4,2020-11-08 13:55:43,FALSE
"1104","241289655","cloudRocio","Rocio Moreno Sanchez","Madrid Spain","Grafene LIDAR Automtion IOTAEtherCryptoBlockchain SmartCity 3D AI 0. Space Investor   IoT VR BigData DeepMachineLearn Robotic TinyHouses QuantumComp FinTech",2425,4956,49554,28422,2011-01-21 22:31:15,FALSE
"1105","3042111006","Zachriel98","Zachriel",NA,"Fan of gundam, warhammer 40k, cyberpunk, DOOM, and Nier Automata 
and a proud member of the #Alitaarmy and model builder and coffee addict",569,2611,7445,80978,2015-02-26 02:39:25,FALSE
"1106","3326601845","AD_GlobalTalent","Alexander Daniels Global",NA,"We believe additive manufacturing will change people's lives!
We are niche recruiters for #AdditiveManufacturing and #3DPrinting",475,1237,1184,70,2015-06-15 09:37:11,FALSE
"1107","1277602821538340871","SaifShafiqul","saifa rahman","Dhaka, Bangladesh","I am a graphic designer",58,558,283,161,2020-06-29 14:01:35,FALSE
"1108","369868614","bsetiawan55","Bambang Setiawan","Tangerang Selatan","Enthusiast of operation research, product development and planning, industrial sociology, performance evaluation, environment, engineering material.",986,1056,71385,3520,2011-09-08 02:31:39,FALSE
"1109","258513045","m_matou","Matthias Matousek","Germany","maker | cat person | versatile | maker videos: https://t.co/XfOUxVHGrN | he/him",178,190,3037,1703,2011-02-27 22:08:01,FALSE
"1110","1110395781419143168","nerdyflow","NerdyFlow","Nevada, USA","Draw your imagination. The leading graphic tablet manufacturers in the world. Like us on",11659,2740,523501,262899,2019-03-26 04:19:19,FALSE
"1111","161418081","l4aj","Dr. Jasser al-Furaih","Riyadh","Your attitude sets your altitude<U+26A1><U+FE0F><U+2728>",1901,976,397497,1708,2010-06-30 20:12:38,FALSE
"1112","16800738","AmyEEnglish","Amy English",NA,"",65,1023,1112,1303,2008-10-16 02:46:36,FALSE
"1113","2179172744","wikifactory","Wikifactory","Madrid & Shenzhen","Wikifactory is a social platform for collaborative product development, connecting product developers with the tools to accelerate their work",1846,2267,2291,2033,2013-11-07 02:17:00,FALSE
"1114","432672558","SquireSword","The Standee Guy","Toronto","Home brewed art! The creators of the Great Canadian Standee! Veterans of the Canadian Comicon Circuit!",49,39,417,63,2011-12-09 17:12:07,FALSE
"1115","1237030712798257155","DTaxidermy","Digital Taxidermy",NA,"Digital Taxidermy takes the rotting husks of the reality we know and force them into pixels, vertices and voxels for your perpetual enjoyment. #3dprinting",110,407,288,701,2020-03-09 15:01:33,FALSE
"1116","856191074","Ogle_Models","Ogle Models","Letchworth, Herts, UK","High quality #models & #prototypes for a diverse & global client base. Combining advanced #3DPrinting & Additive Manufacturing #tech with traditional skills.",2324,2294,3748,268,2012-10-01 10:56:52,FALSE
"1117","4158534911","LifEnabledInc","LifeNabled","Raleigh, NC","A nonprofit organization providing global prosthetic solutions through hands-on clinics and technological innovation. We believe #HopeBegins with a prosthesis.",70,70,281,18,2015-11-10 19:16:27,FALSE
"1118","1227380279330975744","FighterJarina","Jarina",NA,"AI Fighter who traveled North to work with @DnDClericHorgar, fighting the forces of evil, led by @DnD_Lich. 'Live by the sword, make enemies die by the sword!'",889,16,37191,0,2020-02-11 23:54:07,FALSE
"1119","1144912094434717696","KPYuCmNneylmiIV","<U+306F><U+3068>",NA,"",0,38,6,20,2019-06-29 10:14:49,FALSE
"1120","1966840135","InceptraLLC","Inceptra PLM","Weston, FL","Inceptra provides Product Lifecycle Management (PLM) software & services to engineering and manufacturing companies. We focus on Dassault Systèmes products.",296,162,319,34,2013-10-17 13:10:09,FALSE
"1121","4748467616","ManufTmrw","ManufacturingTmrw","San Diego, CA","An Online Trade Magazine for the Advanced Manufacturing, Factory Automation & 3D Printing industries.",1194,298,5820,152,2016-01-12 14:03:08,FALSE
"1122","999621483755286530","StarColombo","Colombo Morning Star",NA,"#FreeAveraMengistu #PastorCao #FreeKylie #freeNazanin #JusticeForMalki #FreeSholam",2798,4664,113295,63210,2018-05-24 12:01:48,FALSE
"1123","2389833649","DimixBenelux","dimix","Breda","Dimix is uw betrouwbare partner in apparatuur & supplies voor Large Format Printing en Finishing. Meer dan 30 jaar ervaring.",327,794,432,163,2014-03-14 20:48:26,FALSE
"1124","21596844","Simcenter_","Simcenter","Global","The digital twin you’ve been dreaming of... 
Simcenter is part of @siemenssoftware",4376,435,3430,450,2009-02-22 20:49:20,FALSE
"1125","803168703030247424","anjana_ray1","anjanaraystpi",NA,"",25,70,13010,18459,2016-11-28 09:28:35,FALSE
"1126","1161875287627354118","erictheocartman","erictheocartman",NA,"",7,151,254,431,2019-08-15 05:40:29,FALSE
"1127","1661084407","Fusion3DPrint","Fusion3 3D Printers","Greensboro, NC","Affordable, High-Performance, #3DPrinters for demanding applications in business & education. #USA #3DPrinting #3DPrint",891,362,2850,462,2013-08-10 22:09:09,FALSE
"1128","78889187","LFRnews","Marc Burnett at Large Format Review","England","Daily News on Wide-Format Digital Printing - Large, Grand and Superwide Format Sign and Display Print from Canon, Durst, Fujifilm, HP, Mimaki, Roland DG etc.",7369,101,12465,13,2009-10-01 12:20:25,FALSE
"1129","502895459","Nick_Wellings","Nick Wellings",NA,"opera + ballet, some books.   Libiamo aspirations, vecchia zimarra budget. Used to write a blog.",1346,2710,57926,102305,2012-02-25 11:46:13,FALSE
"1130","1607089214","dhimasadi32","_dhimdhim","Mech enginering STEMBAYO. ","aku adalah sebuah buku, yg baru setengah kau baca",74,71,2242,795,2013-07-20 00:43:16,FALSE
"1131","236956579","RCDirkes","R.C. Dirkes","NW 'burbs of Chitown","Communications & content strategist/consultant/coach, Founder R.Clement.Creative, novelist, football coach, Wildcat fan, spouse, dad",602,996,8815,4473,2011-01-11 19:09:29,FALSE
"1132","2887436321","BalintZKacsoh","Balint Z. Kacsoh","Philadelphia","@DamonRunyon fellow @PennEpiInst in @berger_lab studying #ant epigenetics <U+0001F41C> | PhD @Dartmouth | @EmoryUniversity undergrad l @GeneticsGSA Early Career Scientist",2870,4992,9043,34107,2014-11-21 22:38:57,FALSE
"1133","718031036890750977","shashik48541101","Shashikant Patel",NA,"",69,15,11908,16585,2016-04-07 11:01:54,FALSE
"1134","1267885716832321543","NMEnergy","New Mexico Energy Manufacturing","New Mexico","We are the architects of collaboration, manufacturing, and education for all forms of energy in New Mexico. https://t.co/ZbYQumReM5",21,103,39,44,2020-06-02 18:28:18,FALSE
"1135","1111199273021067264","ravi_644","imRthaker","Surat","",18,95,14037,13797,2019-03-28 09:32:06,FALSE
"1136","2835791771","CanAlaska","CanAlaska Uranium","Vancouver, Canada","CanAlaska is a leading exploration company in the Athabasca Basin, the earth's richest uranium depository.",2593,2824,1481,485,2014-10-18 04:32:05,FALSE
"1137","286512571","babylouie75","johnny chingas",NA,"Live, Laugh, Love",2631,3974,97198,189798,2011-04-23 04:29:24,FALSE
"1138","895395130873610241","kaleidoscopeT0","KaleidoscopeTech","Maryland, USA","Kaleidoscope Technologies provides your premier, real time heating and cooling monitoring service based on the Internet of Things (#IoT) and #AI technologies.",7387,7172,238206,70142,2017-08-09 21:23:29,FALSE
"1139","1192094370557825024","AmandaGoPrint3D","Amanda King","Ripon, England","Business Development Representative for @GoPrint3D Providing additive manufacturing to leading brands & organisations",34,66,56,105,2019-11-06 15:00:33,FALSE
"1140","803034685869789184","craigfjord","Craigfjord",NA,"",27,556,1031,2042,2016-11-28 00:36:03,FALSE
"1141","252011726","MimakiEurope","Mimaki EMEA","The Netherlands","EMEA HQ of Mimaki, a leading manufacturer of wide-format inkjet printers and cutting machines for the sign/graphics, textile/apparel and industrial markets.",11536,4606,2021,34,2011-02-14 09:10:06,FALSE
"1142","1268449671116058624","SwethaA56592448","Swetha A",NA,"",4,2,2578,2601,2020-06-04 07:49:20,FALSE
"1143","226244402","CGSUK","CGS - The Contemporary Glass Society","UK","The U.K.'s foremost organisation encouraging excellence in glass as a creative medium and developing a greater awareness of Contemporary Glass world-wide.",1588,266,1842,140,2010-12-13 17:54:51,FALSE
"1144","3421301","IMTSchicago","IMTS","Chicago, IL","Informing and inspiring #manufacturers around the world. The official Twitter acct. for IMTS. Produced by @AMTonline",14600,2289,14707,11617,2007-04-04 13:42:25,FALSE
"1145","1136688041471295489","VELO3DMetal","VELO3D","Campbell, CA","VELO3D frees technology leaders to manufacture anything with #SupportFree metal #3Dprinting.",949,1363,1741,730,2019-06-06 17:35:22,FALSE
"1146","3574942332","lectrifyit","Lectrify","San Francisco, CA","K-12  #engineering, electronics #circuit & #programming on #microbit solutions for #educators & #makerspaces! Works with #LEGOS, crafts #papercircuits and more",705,547,1125,1036,2015-09-15 20:13:20,FALSE
"1147","2163252210","Markforged","Markforged","Watertown, MA, USA","Transforming manufacturing with revolutionary, affordable metal and carbon fiber #3Dprinters. Developing Blacksmith, AI software for Adaptive Manufacturing.",8545,504,3366,4050,2013-10-29 17:28:07,TRUE
"1148","313344645","yourspeedwell","Speedwell Software","Cambridge, UK","Software to power high stakes multiple choice and practical exams - either online or paper based.",635,1428,2797,359,2011-06-08 14:26:37,FALSE
"1149","721944599896285184","rramkumar1976","Ramkumar","Chennai, India","Deputy Director, STPI-Chennai",217,45,47367,52102,2016-04-18 06:13:00,FALSE
"1150","1472992885","RollinRiz","RollinRizlas","Calgary, Alberta","You should probably turn the volume down..",353,250,4198,7062,2013-05-31 20:02:52,FALSE
"1151","1298306173150560263","natali02030724","natali","<U+043A><U+0430><U+0437><U+0430><U+0445><U+0441><U+0442><U+0430><U+043D>","<U+043C><U+0430><U+043C><U+0430> <U+0442><U+0440><U+043E><U+0438><U+0445> <U+0434><U+0435><U+0442><U+043E><U+043A>",14,1724,209,64,2020-08-25 17:08:58,FALSE
"1152","1088973913500073984","MakerSpaceUSNA","MakerSpaceUSNA","Annapolis, MD","Design, Build, Perform.  Teaching 3Dprinting/Additive Manufacturing to future Navy and Marine Corps Officers.",57,72,229,237,2019-01-26 01:36:27,FALSE
"1153","751953650856198144","SF_Boomer","Boomer","Leicester, England","PhD candidate @IoCT_DMU gaming communities & #DigitalCulture. #STEMambassador. Founder @Side_Fest & https://t.co/cR8K9Rc7YF. Runs Leicester Games Network",450,374,5196,3566,2016-07-10 01:38:15,FALSE
"1154","479515259","Grafisoft_ES","Grafisoft","Zaragoza, España","Maker, Electronica, IoT, Arduino, RaspberryPi, CNC...todo lo que este relacionado con este gran mundo.  https://t.co/KTVVhYevYR Co-fundador. #SomosMakers",978,658,7671,15256,2012-01-31 13:25:37,FALSE
"1155","586043084","AlexCorvis84","Alex Corvis<U+0001F4A1><U+0001F6E0><U+FE0F>","Gijón/León, ES","BSc <U+0001F4E1> -Maker <U+0001F468><U+200D><U+0001F52C>- <U+0001F464> @MakersAsturias <U+0001F6E0><U+FE0F><U+26A1><U+0001F465> @ttn_asturias <U+0001F4E1> @AsturiasHAB <U+0001F388>| Learn by DIY, by asking questions, by thinking & by experimenting <U+0001F9E0> | #IoT <U+2665><U+FE0F>",2745,1804,13489,33605,2012-05-20 22:28:39,FALSE
"1156","140111373","clip19shield","Clip19 Face Shield","New Hamburg","Non-Medical Face Shields: Lightweight and reusable face shields to keep you and others protected",52,30,285,509,2010-05-04 16:22:40,FALSE
"1157","833733780615618560","papapfisk","Papapfisk",NA,"",100,401,17812,15857,2017-02-20 17:43:18,FALSE
"1158","1151649550337077248","SupersoldierW","Supersoldier werewolf",NA,"Werewolf-he/him-artist-I love making friends!",44,178,1677,2599,2019-07-18 00:27:04,FALSE
"1159","1321806271696293888","Kya73298172","Kya",NA,"",1,1,3,0,2020-10-29 13:29:29,FALSE
"1160","1047833726661644289","rapterron","Rapterron","Germany","Hi, my name is Christian: 35 / IT-Guy <U+0001F468><U+0001F3FB><U+200D><U+0001F4BB> / 3Dprinter / maker / digital artist / photographer / drone pilot / gamer / loves #Spyro // Never limit yourself",160,133,684,924,2018-10-04 13:00:03,FALSE
"1161","2719857921","Macstitch626","Mac Gaisford","Guildford, England","Darker is better!",2,8,6,6,2014-07-21 16:56:36,FALSE
"1162","817129902868758529","AngusSolutions","The Angus Solutions Group","Brechin, Scotland","We tailor solutions to meet your manufacturing requirements from concept to production. #3DPrinting #3DScanning #Manufacturing #outsourcing #vacuumcasting",324,270,1156,299,2017-01-05 22:05:25,FALSE
"1163","881783076686368768","UAVELTD","UAVE Limited","United Kingdom","Unit 7, 
West Wales Airport,
Aberporth Technology Park,
SA43 2DZ
United Kingdom

Contact Number - 01545908694",122,12,147,9,2017-07-03 07:54:03,FALSE
"1164","2240918556","ZMorph3d","ZMorph","Poland","We make the world's best multitool 3D printers. We're here to chat and share stuff - visit us at https://t.co/OkkN8HwmZF",3002,383,6206,2762,2013-12-11 15:08:24,FALSE
"1165","14051082","MattStultz","Matt Stultz","Bath, ME","Head of community for Prusa3D. Ex-Digital Fabrication Editor for Make Magazine. Software dev, hacker and maker, Hackerspace advocate, and 3D Printing guru.",2939,805,18880,16506,2008-02-27 20:14:08,FALSE
"1166","2704424186","fastradius","Fast Radius, Inc.","Chicago, IL","Discover. Design. Make. Fulfill: We’re your one-stop manufacturing innovation partner. #makenewthingspossible",593,155,490,352,2014-08-03 16:05:54,FALSE
"1167","1302946400817143809","JFossbot","JaketheFOSSBOT",NA,"I am bot. I retweet/like #FOSS, #Infosec, #OnlinePrivacy and #GNU/#Linux related tweets. Created by sammyjeng.",29,5,3438,3446,2020-09-07 12:27:44,FALSE
"1168","3044907810","OskarRamajo","Oskar Ramajo",NA,"Maker, Autodidacta, apasionado de... la impresión 3D, la ingeniería inversa, el neuromarketing y la hibridación tecnológica.",2338,3080,25622,74563,2015-02-26 23:28:09,FALSE
"1169","17801583","patriot_panda85","Patriot_Panda","FL","#g33k4Life",145,288,879,231,2008-12-02 06:17:21,FALSE
"1170","234252816","atssarge","Jack Sargent",NA,"",57,379,332,32,2011-01-05 05:39:14,FALSE
"1171","829935516246159362","_jameshatfield_","James Hatfield","Texas, USA","Sensory signal graph collision detection simulator",695,953,27248,27259,2017-02-10 06:10:21,FALSE
"1172","1497748303","GoPrint3D","GoPrint3D","Yorkshire, England","Making the Future with Additive Manufacturing - the best tech for Prototyping to Production - advice, support, demos, training, sales. Part of @ExpressGroupLtd",1546,1513,3170,790,2013-06-10 08:31:16,FALSE
"1173","17689719","develop3d","DEVELOP3D",NA,"Magazine / Online / Events - Dedicated to product design + development, from concept to manufacture, and the technologies behind it all",11626,280,23061,2959,2008-11-27 21:39:07,FALSE
"1174","992742204362903552","dentrades","tac denn",NA,"Opportunistic trades-- holding stocks and other assets for minutes to years-- do your own research, never buy or sell based on my tweets.",19,2,10,0,2018-05-05 12:26:00,FALSE
"1175","753677336772476928","TeamUnLimbited","Team UnLimbited",NA,"<U+0001F9BE> We build arms. We build smiles. We're Team UnLimbited, a UK charity making a difference – please consider donating and enjoy scrolling!",2049,123,1077,1416,2016-07-14 19:47:34,FALSE
"1176","3761491576","CreativeToolsSE","CreativeTools Sweden","Sverige","Vi erbjuder produkter, mjukvaror och hårdvaror från marknadsledande tillverkare inom #3Dprogram, #3Dskrivare, #3Dscanner, mm.",188,295,920,89,2015-09-24 15:26:09,FALSE
"1177","2155260961","imprimante3DF","Imprimante 3D France","Paris area","",736,78,729,651,2013-10-25 16:41:50,FALSE
"1178","341016880","Maria_Esturillo","Maria","Granada","Tatuadora, ilustradora, diseñadora gráfica y pintamonas en general <U+0001F918>",298,670,4347,1015,2011-07-23 17:26:46,FALSE
"1179","1173203089106636801","PrototypeBayHQ","PrototypeBay",NA,"Sharing the best and most interesting albums of 3D printed projects from https://t.co/xdVga7Deji",81,34,265,1352,2019-09-15 11:53:33,FALSE
