user_id,user_name,user_screenname,user_created_at
369797051,Amy Ketchum,@ketchlaw,Thu Sep 08 00:41:34 BST 2011
750834216,Roger Armstrong,@RogerThePunk,Sat Aug 11 08:13:35 BST 2012
41474889,Santa Monica College,@SMC_edu,Thu May 21 00:09:22 BST 2009
2292932900,Michael Regan,@Michael_S_Regan,Wed Jan 15 16:12:24 GMT 2014
99041048,Cecilia Araneda,@CeciliaAraneda,Thu Dec 24 05:53:46 GMT 2009
4365072927,Lisa Mauchline,@lisa_mauchline,Thu Dec 03 21:11:41 GMT 2015
820775743340900352,CleanHouse2018,@CleanHouse2018,Sun Jan 15 23:32:41 GMT 2017
428307558,Alison Graham,@ecolitical,Sun Dec 04 16:07:35 GMT 2011
938596151812591616,Becky Bell,@BeckyBe83381800,Thu Dec 07 02:28:55 GMT 2017
27777548,Snowboard Magazine,@SnowboardMag,Tue Mar 31 02:09:05 BST 2009
487798393,guy f1963,@guyf1963,Thu Feb 09 19:10:45 GMT 2012
822242236389695489,Jack Lamb ?,@JackLamb1957,Fri Jan 20 00:40:00 GMT 2017
109237024,Genesis Cinema,@GenesisCinema,Thu Jan 28 11:47:44 GMT 2010
15909657,NWFmedia,@NWFmedia,Tue Aug 19 22:12:47 BST 2008
168475731,Emma Lane-Spollen,@EmmaLaneS,Mon Jul 19 13:40:11 BST 2010
96138222,Godelieve Engbersen,@GodelieveTT,Fri Dec 11 14:39:41 GMT 2009
380494498,SKYtext,@GoSkytext,Mon Sep 26 19:59:07 BST 2011
176635599,amazakman,@amazakman,Tue Aug 10 02:37:44 BST 2010
162197709,Cristian Moldovan,@cimol1,Sat Jul 03 01:11:06 BST 2010
2692765586,#SuzyDavies Author.,@birdwriter7,Wed Jul 30 13:25:00 BST 2014
531275101,ReThink Energy FL,@RethinkEnergyFL,Tue Mar 20 14:10:08 GMT 2012
1446907814,Fotovoltaico,@Futuroenergia,Tue May 21 18:40:25 BST 2013
239016047,Linda Andrews,@DonWJackMJoshG,Sun Jan 16 16:10:09 GMT 2011
2844240352,Samantha Skinner,@samskinner82,Sat Oct 25 21:35:39 BST 2014
218133262,Rita Geerts,@RitaGeerts,Sun Nov 21 14:27:12 GMT 2010
1347931092,MinsterWeather IOT,@minsterweather,Sat Apr 13 00:27:37 BST 2013
1669082978,MicheleS,@MicheleS_Aus,Wed Aug 14 01:27:16 BST 2013
25176517,joni,@ayogist,Wed Mar 18 22:55:34 GMT 2009
3095594711,ESP Dept GMU,@ESPMasonU,Wed Mar 18 22:55:35 GMT 2015
42048593,Joyce Mitchell,@nanatoyou,Sat May 23 16:58:29 BST 2009
2412988891,NJTrainDelays,@NJTrainDelays,Wed Mar 26 18:32:36 GMT 2014
499050837,JB Sanger,@SangerJB,Tue Feb 21 18:30:46 GMT 2012
2612169697,Q ? (was: Empathize care act.),@Cassady34,Tue Jul 08 19:44:43 BST 2014
1026306632597299200,Valentina Vitali,@Valenti04846103,Mon Aug 06 04:19:03 BST 2018
3433028235,LikeAGirlProductions,@likeagirlinc,Thu Aug 20 18:52:46 BST 2015
1850475218,RICHARD RENO (Shadowbanned),@RICHARDRENO2,Tue Sep 10 06:37:40 BST 2013
2353540664,?Kelsey Rae?,@KelseyRae_,Thu Feb 20 17:16:01 GMT 2014
14721673,Andrew Wilcox,@cryogyny,Sat May 10 06:08:18 BST 2008
633062654,Mark Pickens,@MarkPickens3,Wed Jul 11 18:19:09 BST 2012
4857688491,Snoopdogtanian #JC9,@snoopdogtanian,Thu Jan 28 16:28:17 GMT 2016
458107989,Johanne Kaminski,@JohanneKaminski,Sun Jan 08 05:44:13 GMT 2012
332625526,RickyAppleseed ??,@RickyAppleseed,Sun Jul 10 05:23:57 BST 2011
175176750,Emma Lewis,@Petchary,Thu Aug 05 21:57:37 BST 2010
56609792,Carylanna Taylor,@carylannataylor,Tue Jul 14 05:50:12 BST 2009
3304395314,Nora M. Badia,@aidab_aron,Sun Aug 02 16:34:58 BST 2015
802558136284577792,Michael Durbin,@mjjdurbin,Sat Nov 26 17:02:25 GMT 2016
2174199313,??? Rick Hunter ?,@CarlMarsalis,Mon Nov 04 15:05:38 GMT 2013
1277809026,Mayra A. Diaz,@MayraADiaz1,Mon Mar 18 13:58:55 GMT 2013
45816767,Joanne J,@JoanneFMJ,Tue Jun 09 12:29:02 BST 2009
1556272459,sonya nutter,@sonyal81555,Sat Jun 29 19:20:23 BST 2013
2365099363,misanthRoberto (????),@cthulhu_t_yama,Fri Feb 28 05:00:04 GMT 2014
31545376,Clohe,@Clohe_Cupcake,Wed Apr 15 23:35:27 BST 2009
76942726,Gillian,@gillgweb,Thu Sep 24 14:47:10 BST 2009
14362684,One Electron Short Of An Octet,@aminorjourney,Fri Apr 11 18:13:46 BST 2008
147389283,Clare Press,@MrsPress,Mon May 24 02:09:21 BST 2010
3273646442,Will ??????????????,@Wild_Willdy,Fri Jul 10 03:12:08 BST 2015
733866797741531136,Frank Moreau,@FrankMoreau25,Sat May 21 04:47:34 BST 2016
812485294125510657,YPDA Hawai?i,@YPDAhawaii,Sat Dec 24 02:29:24 GMT 2016
902822959043272705,Michele Raymond??,@michelediane22,Wed Aug 30 10:19:01 BST 2017
93306117,Marvelanne ????????,@marvelanne97,Sun Nov 29 02:18:52 GMT 2009
156557060,S Bagshaw,@spbagshaw,Thu Jun 17 08:22:28 BST 2010
153751453,manuelbalzer,@manuelbalzer,Wed Jun 09 11:40:52 BST 2010
3078191890,Mark Smith,@MarkSmi98498283,Sat Mar 07 21:34:18 GMT 2015
297060976,Peter Cranie,@PeterCranie,Wed May 11 22:26:50 BST 2011
276347998,MASSIMO MANDARINO,@MassMan44,Sun Apr 03 06:12:52 BST 2011
976626354,Peter Gardner,@PeterDGardner,Wed Nov 28 17:53:02 GMT 2012
1315921093,MSM Watchdog,@MSMWatchdog2013,Sat Mar 30 06:48:17 GMT 2013
81997903,David Lunt,@david_lunt,Tue Oct 13 04:08:09 BST 2009
524871137,Gasfield Free NR,@CSGFreeNR,Thu Mar 15 00:26:59 GMT 2012
2369365718,Rahul Mehta,@OpportunCity,Sun Mar 02 20:40:51 GMT 2014
958358398923231232,D Arthur,@VDArt45,Tue Jan 30 15:17:02 GMT 2018
974329769268523008,Panagaeus,@whiterosegreen,Thu Mar 15 17:01:33 GMT 2018
508842758,Licio Torri,@L_Torri,Wed Feb 29 13:18:36 GMT 2012
798688635700711424,21 Simp Bitch?,@YngScorpiopath,Wed Nov 16 00:46:24 GMT 2016
3177989550,Hsin Hsuan Sun (Mimi),@hsinhsuan0720,Tue Apr 28 10:57:41 BST 2015
828623376864378883,Sam Butler,@SamInFleet,Mon Feb 06 15:16:23 GMT 2017
1524329449,Helen Kerr,@hkerr32,Mon Jun 17 09:42:07 BST 2013
459480818,Danielle Gregoire,@DWGregoire,Mon Jan 09 18:26:17 GMT 2012
2313204582,Peter Coombes,@peterjcoombes,Mon Jan 27 07:36:12 GMT 2014
813041269366734848,Al-Mubeen Tv,@AlMubeenTv,Sun Dec 25 15:18:39 GMT 2016
886979600001241090,t.snow.d,@tsnowdiegel,Mon Jul 17 17:03:10 BST 2017
989830747,Annie Kia,@AnnieKia,Tue Dec 04 23:54:27 GMT 2012
758403501470822400,N B Beamer #Demforce,@shareitarie10,Wed Jul 27 21:47:40 BST 2016
58205568,IKCB,@whytheparty,Sun Jul 19 15:21:30 BST 2009
783555943481085952,Yacou,@Yacou64960718,Wed Oct 05 07:34:29 BST 2016
15301778,Martin MacKerel,@kemokid,Wed Jul 02 22:03:03 BST 2008
802830222336802816,Joy Hogan,@Robjoy70,Sun Nov 27 11:03:35 GMT 2016
1263540390,BAKOON,@BAKKOOONN,Wed Mar 13 04:28:27 GMT 2013
2385908342,Bill Hartnett,@Sustaina_Bill_H,Wed Mar 12 22:44:47 GMT 2014
789514081107447808,Piero D'Incecco,@piero_dincecco,Fri Oct 21 18:10:00 BST 2016
2853829846,Carol Coslett,@CarolCoslett,Fri Oct 31 21:00:30 GMT 2014
369165400,Jeremy Weltman,@mjeconomics,Tue Sep 06 22:54:57 BST 2011
3529938913,(((BJ Starr2))),@BJStarr2,Fri Sep 11 20:28:55 BST 2015
954018605481582592,JerryC,@JCarl67,Thu Jan 18 15:52:15 GMT 2018
17695131,Phil Hart,@philhart,Fri Nov 28 01:16:00 GMT 2008
1189621568,And Eee Fizz,@Soop1979,Sun Feb 17 14:03:06 GMT 2013
262500029,RB Active-Citizen,@BoultR,Tue Mar 08 04:45:01 GMT 2011
336488899,John MacMahon,@JohnMacMahon,Sat Jul 16 12:27:23 BST 2011
251325614,Barbara Henszey,@bhenszey,Sat Feb 12 22:32:07 GMT 2011
507173845,Galatea ?,@GalaSoilapolla,Tue Feb 28 10:11:25 GMT 2012
362911495,AuthorMBTosi,@AuthorMBTosi,Sat Aug 27 06:41:15 BST 2011
15031724,rblumel,@rblumel,Fri Jun 06 19:56:59 BST 2008
796771522002161664,sooz,@soozbo,Thu Nov 10 17:48:29 GMT 2016
343372128,Deborah Johnson,@happymamadeb,Wed Jul 27 14:36:54 BST 2011
563445021,Shumei International,@shumeiintl,Thu Apr 26 03:13:35 BST 2012
2179022683,Andrea,@acmf__,Thu Nov 07 00:14:07 GMT 2013
429801709,DesireTheRight,@Welsh58,Tue Dec 06 11:58:54 GMT 2011
863094890,Jeanie McCain Peffer CA-03,@JeaniePeffer,Fri Oct 05 14:59:45 BST 2012
2525820541,?????Dovesandletters,@dovesandletters,Mon May 26 21:34:03 BST 2014
864018300,Ruth Kolta,@kolta_ruth,Sat Oct 06 03:44:35 BST 2012
2360170550,Nuclear Matters,@Nuclear_Matters,Mon Feb 24 23:35:07 GMT 2014
201796091,Chris Morris,@ChrisMorris1,Tue Oct 12 17:55:54 BST 2010
1022249431,Lang Smith,@Envirogeogprof,Wed Dec 19 14:58:04 GMT 2012
163123033,rode_to_the_ride,@ChrisSchaper,Mon Jul 05 17:16:19 BST 2010
171729139,Jennifer Karraz,@electricrose13,Wed Jul 28 02:21:21 BST 2010
1737719436,Fred Smith,@actualfredsmith,Fri Sep 06 23:07:18 BST 2013
767221271490797568,Truly Progressive,@TrulyProgressiv,Sun Aug 21 05:46:20 BST 2016
743711953504210944,judithornot,@judithornot1,Fri Jun 17 08:48:42 BST 2016
3040030387,Noisapp,@noisapp,Tue Feb 24 17:53:35 GMT 2015
2429615682,Rosemary Vass,@coonavass,Sun Apr 06 01:19:43 BST 2014
16094885,Denise Shrivell,@deniseshrivell,Tue Sep 02 11:16:22 BST 2008
277412171,Wilmot James,@wilmotjames,Tue Apr 05 10:39:58 BST 2011
47058788,Sholeh Johnston,@HowFascinating,Sun Jun 14 09:20:59 BST 2009
28053298,Russia If You're Listening,@TheSpringChickn,Wed Apr 01 05:49:50 BST 2009
403077128,Brian J. Connor,@brianjconnor,Wed Nov 02 00:14:51 GMT 2011
925444676731236359,Melissa ?,@musicNmovies510,Tue Oct 31 19:29:39 GMT 2017
41166317,Green Garage Detroit,@greengarage,Tue May 19 18:46:46 BST 2009
2286867470,Ann Yale,@annyale59,Sat Jan 11 16:17:55 GMT 2014
717002262116241408,Abdulelah Albu Obayd.,@Abdu_lelah4165,Mon Apr 04 15:53:55 BST 2016
32303536,Richard Alan Eaton,@emotionalstress,Fri Apr 17 05:16:17 BST 2009
1305860760,ModestyBlaise,@A_w_H_i_u,Tue Mar 26 23:08:16 GMT 2013
500103511,Gilbert Kouame,@KwameGilbert,Wed Feb 22 20:12:56 GMT 2012
408258570,[[R_A_McQueary]],@ramcqueary,Wed Nov 09 05:50:40 GMT 2011
954785591463415808,?Douglas H. Wellman Sr.?,@wellman_douglas,Sat Jan 20 18:39:58 GMT 2018
832606177,Ethan,@ZooropaEthan,Wed Sep 19 06:10:49 BST 2012
15828276,Todd Woody,@greenwombat,Tue Aug 12 22:15:30 BST 2008
2645637913,Chris Speck,@teacherspeck,Mon Jul 14 15:44:08 BST 2014
2422480538,shannon stilet,@SStilet71,Tue Apr 01 19:19:25 BST 2014
928346042243928066,Andrew Grover,@GroverforSenate,Wed Nov 08 19:38:39 GMT 2017
798850110,Julie&Willow?Diesel,@RutterJulie,Sun Sep 02 20:01:53 BST 2012
477598352,Gemma Jones,@gem_can,Sun Jan 29 10:51:47 GMT 2012
981177505632616448,Clarissa Miller,@thecraftymidsis,Tue Apr 03 15:32:01 BST 2018
713723315437879298,HERMETON PINTO,@KingHermeton,Sat Mar 26 13:44:33 GMT 2016
382369346,??????????????????,@RavenintheRowan,Fri Sep 30 00:25:32 BST 2011
1233969901,jesus,@kygen,Sat Mar 02 10:05:43 GMT 2013
898309929521434624,Chocolate Milk ??????? #ImpeachTrump,@ChocoHarveyMilk,Thu Aug 17 23:25:52 BST 2017
2374260762,Peter,@faully33,Wed Mar 05 19:46:38 GMT 2014
26601984,Neil Gordon,@cdory28167,Wed Mar 25 21:52:05 GMT 2009
529313967,York Underwood,@YorkUnderwood,Mon Mar 19 11:38:01 GMT 2012
922744999,Sir moohh,@SirMoooohh,Sat Nov 03 08:19:21 GMT 2012
780537959338487812,Ann H,@AnnH1958,Mon Sep 26 23:42:06 BST 2016
1281692869,Louise Overy,@LuOvery,Tue Mar 19 22:30:07 GMT 2013
8725112,Dennis Hamon ??  ?? #GlovesOff ??????,@denhamon,Fri Sep 07 15:31:56 BST 2007
1255319018,Cellar Theatre,@CellarTheatre,Sat Mar 09 20:34:02 GMT 2013
109125180,Hctor Cordero,@hector_cordero,Thu Jan 28 01:47:45 GMT 2010
49286411,Kristen Aigro,@kristenaigro,Sun Jun 21 11:31:02 BST 2009
146123790,Peter Gleick,@PeterGleick,Thu May 20 18:08:32 BST 2010
884114729626550272,Phosphoria,@phosphoria31,Sun Jul 09 19:19:12 BST 2017
1443003163,Juanita Hadwin,@bcmapleleaf,Mon May 20 07:11:11 BST 2013
758964766891139073,GamerGram.GG,@GamerGram_,Fri Jul 29 10:57:56 BST 2016
3080859867,Kristen Brown,@imkristenbrown,Mon Mar 09 03:03:47 GMT 2015
152208943,Psy-OpSurvivor,@PsyOpSurvivor,Sat Jun 05 11:41:46 BST 2010
472396127,Lyne,@lynesworld,Mon Jan 23 22:19:37 GMT 2012
1335960812,Kim Sellars,@KimSellars1,Mon Apr 08 08:11:44 BST 2013
4190648303,?GOP AV COS Robert?,@unalienablerght,Sun Nov 15 02:05:56 GMT 2015
20768660,jon,@jonboy196401,Fri Feb 13 13:11:41 GMT 2009
711598819104964608,NewRoFlo?,@newroflo,Sun Mar 20 17:02:34 GMT 2016
751846162651422720,Bruce J Juhl,@bjjuhl58,Sat Jul 09 19:31:08 BST 2016
902708583304978433,samiskafolkhemmet,@samiskafolkhem,Wed Aug 30 02:44:32 BST 2017
1961141418,DBinox,@dbinox,Mon Oct 14 19:49:22 BST 2013
429292652,Dev Bissoon,@DevBissoon,Mon Dec 05 20:02:38 GMT 2011
453367968,Miss Amy,@amyshankland4,Mon Jan 02 21:16:22 GMT 2012
1130244464,Sabel,@Camilian1Sabel,Tue Jan 29 06:34:11 GMT 2013
16351985,canadiansonthebeach,@vancouverboomer,Thu Sep 18 20:43:52 BST 2008
835978597047271424,Barbara Main,@BarbaraMain07,Sun Feb 26 22:23:24 GMT 2017
138637796,Alexandra A. ?eferin,@Thezaurus_,Fri Apr 30 04:43:40 BST 2010
493380404,leigh Taylor (Terry),@leighgtfc,Wed Feb 15 18:55:49 GMT 2012
197390887,Florian Bayer,@FlorianBayer,Fri Oct 01 12:19:29 BST 2010
3160000296,susan c,@conetable_60,Thu Apr 16 18:38:12 BST 2015
4506920293,John Van Der Kallen,@johnvanderkall1,Wed Dec 09 11:35:00 GMT 2015
109623214,magdahisalik,@Hisalik,Fri Jan 29 18:00:14 GMT 2010
955647211559407617,Dawn Deerwester,@dawn_deerwester,Tue Jan 23 03:43:45 GMT 2018
224716163,barbara wilson,@barSwilson,Thu Dec 09 17:56:08 GMT 2010
842393129995116544,Paul O'Dell #OccupyLafayettePark,@MarrshalStax,Thu Mar 16 15:12:27 GMT 2017
1885389601,Anna Gerrard,@_AnnaGerrard,Fri Sep 20 05:38:25 BST 2013
892863367127326720,CSG California,@csgcalifornia_,Wed Aug 02 22:43:10 BST 2017
307676262,AdrianaTechForesight,@adrsanchezv,Mon May 30 03:53:08 BST 2011
311856115,Seano [-0-],@SeanBradbery,Mon Jun 06 06:21:56 BST 2011
280210992,Gilli Allan,@gilliallan,Sun Apr 10 22:42:01 BST 2011
126789549,Sierra Club BC,@SierraClubBC,Sat Mar 27 00:51:43 GMT 2010
1020280858085941248,Sam Hanna,@MrSamHanna,Fri Jul 20 13:14:47 BST 2018
999449400396132352,Lou Syphur,@LouSyphur,Thu May 24 01:38:00 BST 2018
3662760089,Summertime#FBPE,@Poohbahblah2,Tue Sep 15 11:06:55 BST 2015
248403329,Robert Puschendorf,@rpuschen,Sun Feb 06 22:56:53 GMT 2011
4865253027,Life of a Vegan Chef,@LifeofVeganChef,Sat Jan 30 22:35:09 GMT 2016
34213025,Mayor Wienerboner,@lucahjin,Wed Apr 22 08:13:37 BST 2009
260153190,Richard,@visitandtravel,Thu Mar 03 09:07:58 GMT 2011
740098844,1010101,@sailing_1,Mon Aug 06 08:50:42 BST 2012
728871241952567296,I'msurfing2u(Follow Back 100%),@IMsurfing2u,Sat May 07 09:57:00 BST 2016
937486814977449984,Patty Homeslice,@PattyHomeslice,Mon Dec 04 01:00:49 GMT 2017
403076496,Cheryl Fearnside,@cherylf4,Wed Nov 02 00:13:34 GMT 2011
117767052,cookboy,@andrewsiff,Fri Feb 26 15:02:41 GMT 2010
17138152,VickySanderson,@vickysanderson,Mon Nov 03 19:50:12 GMT 2008
3183114390,Tammy w.,@Momqueen95,Sat May 02 18:05:17 BST 2015
14817102,geebeeWA,@geebeeWA,Sun May 18 03:43:59 BST 2008
211245974,Jill Stevens,@dezigner1,Tue Nov 02 18:40:44 GMT 2010
338597548,john martin,@johnmartin73,Tue Jul 19 21:26:36 BST 2011
17111029,Overlady,@Aitch_El,Sun Nov 02 05:16:06 GMT 2008
958860239318724614,Wipapa,@Wipapa5,Thu Feb 01 00:31:10 GMT 2018
20686254,Environment News,@DigEnviroNews,Thu Feb 12 15:37:16 GMT 2009
913231596,Drunk Dracula,@DrunkDracula,Mon Oct 29 21:05:09 GMT 2012
484450012,?please be more civil? said the pig,@Home_DPoe,Mon Feb 06 03:49:26 GMT 2012
964103170308935680,Hannah Openshaw,@SciCommHanOpe,Thu Feb 15 11:44:42 GMT 2018
1325247146,College of EMS,@PSUEMS,Wed Apr 03 19:56:39 BST 2013
2889029682,SA Department for Environment & Water,@SAEnvirWater,Mon Nov 03 23:10:56 GMT 2014
14202167,ellen teapot ????,@asmallteapot,Sun Mar 23 14:33:27 GMT 2008
320213958,Marc Iyeki,@MarcIyeki,Sun Jun 19 15:26:30 BST 2011
1941136488,marceleo,@psmeers,Sun Oct 06 15:47:08 BST 2013
479851695,Lorraine Chamberlain,@Chamberpaint,Tue Jan 31 21:00:39 GMT 2012
323179264,Ed,@enddjinn,Fri Jun 24 12:46:54 BST 2011
432922748,christoph bals,@christophbals,Fri Dec 09 23:03:48 GMT 2011
118602837,HGS,@Hundredgivers,Mon Mar 01 05:44:06 GMT 2010
751553397816459264,James McCree,@gameNATION180,Sat Jul 09 00:07:48 BST 2016
242864256,Catherine-Dana,@sallzestra,Tue Jan 25 19:37:00 GMT 2011
473714282,T,@twbtwb,Wed Jan 25 08:02:26 GMT 2012
813957599485796352,MAGA ? KAG Lisa???,@MAGALisaHartz,Wed Dec 28 03:59:49 GMT 2016
6174712,Dan J Cass,@DanJCass,Sun May 20 10:20:52 BST 2007
809940227066195968,Gina Johnson,@Tgco321,Sat Dec 17 01:56:12 GMT 2016
2649268477,Sheeva Klassen,@SheevaKlassen,Tue Jul 15 22:26:28 BST 2014
869846086940217344,Mischief,@Mischief_macher,Wed May 31 10:20:42 BST 2017
16583171,Just Mandy,@JustMandySA,Fri Oct 03 21:01:58 BST 2008
45291573,SusanTaylor ?????,@suzlette333,Sun Jun 07 06:36:09 BST 2009
60216046,Nathan Allen,@deceptibling,Sun Jul 26 03:59:18 BST 2009
865602530574688257,Jo Anne Foley,@JoAnneF95945936,Fri May 19 17:18:20 BST 2017
842376662658514944,?Rockie Springer?,@rockie_springer,Thu Mar 16 14:07:01 GMT 2017
802421017,kim,@kkelly120_kim,Tue Sep 04 14:28:38 BST 2012
334822902,Liz Marshall ???,@The_LizMarshall,Wed Jul 13 19:36:26 BST 2011
22176520,Joe Z,@carnaroys,Fri Feb 27 19:18:11 GMT 2009
881548979682422784,XC-skiing info,@MasashiKohmura,Sun Jul 02 17:23:49 BST 2017
3309141114,John Martin Martinez,@jjmartini21,Sat Aug 08 02:23:14 BST 2015
2452188476,Mary Honour Gottscha,@GottschaMary,Sat Apr 19 02:43:18 BST 2014
411259340,Coach,@p1z4T,Sun Nov 13 05:52:39 GMT 2011
186694421,California News,@Amador_News,Sat Sep 04 04:48:03 BST 2010
14188275,veronica @ work and sometimes home,@kethera,Thu Mar 20 23:59:10 GMT 2008
1339760053,Alberto,@Algonfdez,Tue Apr 09 18:31:21 BST 2013
181309290,Jean Sheldon,@penultimatepen,Sat Aug 21 22:34:12 BST 2010
22255698,Equilibria,@Equilibria,Sat Feb 28 13:42:48 GMT 2009
931374499,Dirt Water Air,@dirtwaterair,Wed Nov 07 06:10:42 GMT 2012
2167134798,Assemblymember Bloom,@AsmRichardBloom,Thu Oct 31 19:32:53 GMT 2013
824032814974824448,Deborah Loomis,@DeborahLoomis8,Tue Jan 24 23:15:07 GMT 2017
3473632006,Gab Lanno,@gab_lanno,Fri Aug 28 22:35:23 BST 2015
19408936,Lin O'Keefe #FBPE,@merlotonsat,Fri Jan 23 19:30:12 GMT 2009
327246006,Marian Smedley,@MarianSmedley,Fri Jul 01 08:13:27 BST 2011
929875171703476224,Low Profile,@LowProfile77,Mon Nov 13 00:54:52 GMT 2017
107968529,Paul Finch,@finboman,Sun Jan 24 10:33:36 GMT 2010
808647421,Hope 2018 is better than 2017?,@alison_rixon,Fri Sep 07 11:55:13 BST 2012
819718587774595072,Norma Gay,@hologramheal,Fri Jan 13 01:31:55 GMT 2017
14360488,erin.diaz.TheEND42,@theerinherself,Fri Apr 11 13:50:24 BST 2008
2534265415,Anna V. Smith,@annavtoriasmith,Fri May 30 06:40:09 BST 2014
389633618,Sophie Elizabeth,@itSophElizabeth,Wed Oct 12 20:06:54 BST 2011
1397554694,Sophie Clegg,@sophieclegg,Thu May 02 17:09:22 BST 2013
26276295,Paul Ruffles,@PRuffs,Tue Mar 24 17:10:59 GMT 2009
135175718,Cat Davies,@KittyCointreau,Tue Apr 20 16:02:56 BST 2010
637324353,Horsey Lady,@carolynhutchin8,Mon Jul 16 21:11:36 BST 2012
44059954,Pawsh Dog Spa,@pawshdogspa,Tue Jun 02 05:40:30 BST 2009
3392455612,Nilsig,@GromesNils,Tue Jul 28 18:46:38 BST 2015
20805463,Irela Bague,@IrelaBague,Fri Feb 13 20:53:09 GMT 2009
2387315840,Pembs Farm B  B,@Pembsbandb,Thu Mar 13 15:59:11 GMT 2014
872523983958179841,Giovanna Liviana ??,@GiovannaLiviana,Wed Jun 07 19:41:43 BST 2017
388743786,Paul Price,@swimsure,Tue Oct 11 09:25:58 BST 2011
825871048243556353,Phyllis Marion #GlovesOff??????,@PhyllisMarion7,Mon Jan 30 00:59:36 GMT 2017
4158222613,robert davies,@robsMast,Sat Nov 07 14:55:32 GMT 2015
17937100,Militant Pedestrian,@transbay,Sun Dec 07 05:51:43 GMT 2008
1400443172,Nihil Noctem,@NihilNoctemFilm,Fri May 03 19:46:26 BST 2013
967254224,Nathan Phillips,@nathanpboston,Sat Nov 24 02:59:34 GMT 2012
962367956,MrGamez Casino Games,@mrgamezdotcom,Wed Nov 21 13:05:02 GMT 2012
19277583,everyones a little gay ????,@therebmeister,Wed Jan 21 05:28:48 GMT 2009
845995872752099329,LinFranco,@nana4MANY,Sun Mar 26 14:48:28 BST 2017
511541755,jedi master kaylz,@DuchessLombardi,Fri Mar 02 07:32:45 GMT 2012
822841598228701185,JEKADA CLIMATE @SDG17,@jakada_sani,Sat Jan 21 16:21:39 GMT 2017
743818366033498112,Beverley Scott,@OutSailingGYC,Fri Jun 17 15:51:32 BST 2016
974380208693297152,Vickie,@Vickiekats,Thu Mar 15 20:21:59 GMT 2018
18086309,Nausicaa & Mighty Mouse ?,@lfkraus,Fri Dec 12 21:22:52 GMT 2008
4861776725,New York City Wired,@nycwired,Fri Jan 29 22:20:49 GMT 2016
22985183,Dr Mark Hartl,@M_Hartl,Thu Mar 05 21:50:49 GMT 2009
1183947482,peter burton,@peteswildlife,Fri Feb 15 22:24:50 GMT 2013
249572580,Pelican Boy,@pelicanboy1,Wed Feb 09 09:57:46 GMT 2011
881200310538170369,KiwiWomble,@WombleKiwi,Sat Jul 01 18:18:20 BST 2017
298591446,Louise Leclair,@allolulu,Sat May 14 16:48:42 BST 2011
555851927,Cllr Jon Burke,@jonburkeUK,Tue Apr 17 11:21:38 BST 2012
122237526,Katarina Pederson,@KatPederson,Fri Mar 12 02:07:19 GMT 2010
745656086,Diana Zazueta,@dgzazueta,Wed Aug 08 18:58:52 BST 2012
96648293,Katharina,@Mattie291,Sun Dec 13 23:30:15 GMT 2009
291925746,Bongo Fury,@BongoHits4Jesus,Mon May 02 21:49:20 BST 2011
376775407,Mira Behn,@tbdnonymous,Tue Sep 20 14:38:47 BST 2011
926641354322538496,Sun Peaks Living,@46SnowCreek,Sat Nov 04 02:44:49 GMT 2017
37889681,wendyJ,@WendyWooo8,Tue May 05 10:13:56 BST 2009
127881681,ReachScale,@ReachScale,Tue Mar 30 15:27:37 BST 2010
23086574,Arriadna ???,@Arriadna,Fri Mar 06 16:49:30 GMT 2009
484549144,Mike Coyle ???,@Michael_F_Coyle,Mon Feb 06 07:14:31 GMT 2012
339598981,Phulbari Solidarity,@PSG_BD,Thu Jul 21 11:50:55 BST 2011
21937327,Leslie?,@peteetchou,Wed Feb 25 23:42:28 GMT 2009
836715553096028160,Democratic Socialists of Honolulu,@dsahonolulu,Tue Feb 28 23:11:48 GMT 2017
2886019299,Jesus hooligan,@jesushooligan1,Thu Nov 20 20:04:45 GMT 2014
2444566742,Swiftie Voice,@SwiftieVoice,Tue Apr 15 00:03:49 BST 2014
3350408638,SkyEarthStories,@skyearthstories,Mon Jun 29 06:01:10 BST 2015
132964988,Angela Rae Jones,@GreenToneEnviro,Wed Apr 14 18:06:06 BST 2010
91904077,Randy Ready to March Resister,@rl1558,Mon Nov 23 00:50:07 GMT 2009
37115912,Green Party Ontario,@OntarioGreens,Sat May 02 03:28:26 BST 2009
277290225,Travis Fedschun,@travfed,Tue Apr 05 03:25:51 BST 2011
16602004,Pete,@height8,Sun Oct 05 15:29:51 BST 2008
17818771,Oplopanax Horridus,@lithohedron,Tue Dec 02 21:10:24 GMT 2008
1013739548805771264,Instaahy,@instaahy,Mon Jul 02 12:01:57 BST 2018
255164244,In Wisc 88,@InWisc88,Sun Feb 20 20:22:12 GMT 2011
559123818,fingerscrowbar,@Skimbubbly,Sat Apr 21 01:02:50 BST 2012
3085262060,Eric Forste,@ericforste,Sun Mar 15 13:22:32 GMT 2015
14234493,DJ Waldow,@djwaldow,Thu Mar 27 11:43:20 GMT 2008
811146150447349760,JamarMurphy?GPO,@Jamarcaledon1,Tue Dec 20 09:48:07 GMT 2016
31403779,Sherri B.  ??,@sherrilee7,Wed Apr 15 14:16:17 BST 2009
384013424,Terry Simmons,@tsimmonshvac,Sun Oct 02 23:35:47 BST 2011
2462155340,Joy Fisher,@JoyFFisher,Thu Apr 24 21:24:16 BST 2014
